Date,F,M,S,V
2019-06-07,-0.5768001423394764,0.09489622991262668,0.47908301632253214,0.12278640789313058
2019-06-10,-0.5645023530359509,0.151012530539744,0.47152008129370193,-0.04101495715120284
2019-06-11,-0.5534891082065253,0.27233006920541336,1.0695240216593396,-0.010757457685532356
2019-06-12,-0.5346938869846996,0.2228787625629289,0.8179776290031004,0.020405278320119912
2019-06-13,-0.5362325907305107,0.30386124541808135,0.8798016194131104,-0.07452070719544104
2019-06-14,-0.5207830122348193,0.2854465385492727,0.6641162270869228,-0.12534581659178903
2019-06-17,-0.5195113926336343,0.25922280773422035,0.7128658492283892,-0.22112819795237149
2019-06-18,-0.5271220798268794,0.4281104705530881,1.0645369865508683,-0.20664110746104117
2019-06-19,-0.5381705117322485,0.6385023007785479,1.1421924539645167,-0.18264604023573708
2019-06-20,-0.5609791247429436,0.8624189756994627,1.330418281864977,-0.1709129783473636
2019-06-21,-0.5497640492468006,0.781863245509324,1.453887174536023,-0.2564935504425411
2019-06-24,-0.5259586706095285,0.734902982609316,1.391037517438444,-0.23396275398478708
2019-06-25,-0.508598636792663,0.377274986284169,1.2181560324080618,-0.068325839689461
2019-06-26,-0.5144327619440672,0.31476112700767395,1.399436404235653,-0.05230753527300574
2019-06-27,-0.5055899745675009,0.32968147765600303,1.5589507926697879,-0.05610702490392073
2019-06-28,-0.5010791285714212,0.46675959777355963,1.6122201690823115,-0.07764146845774442
2019-06-30,-0.49580261048113333,,,
2019-07-01,-0.500040885333056,0.5678320046776942,1.9907304675610906,-0.26261139809897355
2019-07-02,-0.4805966802346863,0.591839478093437,1.971084962663513,-0.31800260128663094
2019-07-03,-0.4778548268128394,0.6168345770915343,1.4655442708822686,-0.43258132830756446
2019-07-04,-0.4708505474621038,0.5959331838367413,1.4118489995587364,-0.42530017227105865
2019-07-05,-0.4827367628794137,0.508054476092892,1.2876103058079524,-0.4322858932443839
2019-07-08,-0.48531427971245383,0.3285659335658796,1.0519324093504645,-0.3612180322577745
2019-07-09,-0.49118984287773704,0.34407186963302505,0.8857108176156178,-0.4146455379286677
2019-07-10,-0.49833910296700173,0.36177905004985195,0.8321245540938986,-0.5011181666362593
2019-07-11,-0.501905353078141,0.3211553615204818,0.899025248469256,-0.5499085070958004
2019-07-12,-0.49666368472265887,0.307656544852953,0.8347633532399159,-0.5209173364817064
2019-07-15,-0.486543898264139,0.3866219862589343,0.8592477936694256,-0.48619599164356425
2019-07-16,-0.49379136854908073,0.30641805291773744,0.8308791734152955,-0.45192038828126685
2019-07-17,-0.4746938975870389,0.15851732256392245,0.4694899128867019,-0.374492277209475
2019-07-18,-0.4716398698067687,0.17163532306753568,0.31595907521822836,-0.2565577914565853
2019-07-19,-0.4583306477089713,-0.07051513400817877,0.12566374371348607,-0.09899566273519794
2019-07-22,-0.4686051042388441,0.04790290803620772,0.2632791724570575,-0.17830792985456193
2019-07-23,-0.4688675764800916,0.18144490870564198,0.3713907916597379,-0.2702753614971119
2019-07-24,-0.4492879524750893,0.21766994215700458,0.6463864230976352,-0.3040463501370829
2019-07-25,-0.46384622424554306,0.17745513787640352,0.7138688770819586,-0.2795370655809818
2019-07-26,-0.4567253875727778,0.2719867416937482,0.6355759108893795,-0.45361390701268944
2019-07-29,-0.4540471271042789,0.2645051223352213,0.5221268056572393,-0.3880605468328506
2019-07-30,-0.43704460585555477,0.22328745677023135,0.4563368109629258,-0.3267140595181647
2019-07-31,-0.3921413616742852,-0.09304998541560366,0.28329838597740836,0.030493255294798554
2019-08-01,-0.3850567880502405,-0.20700735681707066,0.19558486460762944,0.12467995497688165
2019-08-02,-0.3822217342845617,-0.1985036361254616,0.09693769052360518,0.22624190448437753
2019-08-05,-0.36384727020389207,-0.6379065025449504,-0.1041228513560071,0.8112005412149275
